num_particles, interia, cognition, social, gen, epoch_stop, solution_found, fitness
40, 0.5, 0.7, 0.4, 19, 999, [1. 1.], 0.0
40, 0.5, 0.7, 0.5, 0, 999, [1.10139987 1.21351493], 0.010300705106010458
40, 0.5, 0.7, 0.5, 1, 999, [2.19061794 4.80079831], 1.4179676291779097
40, 0.5, 0.7, 0.5, 2, 918, [0.99991016 0.99982007], 8.078369882666501e-09
40, 0.5, 0.7, 0.5, 3, 999, [1. 1.], 0.0
40, 0.5, 0.7, 0.5, 4, 999, [1.33079162 1.77224517], 0.10957656698471117
40, 0.5, 0.7, 0.5, 5, 999, [1. 1.], 0.0
40, 0.5, 0.7, 0.5, 6, 999, [1.22258877 1.49557082], 0.049617589321550734
40, 0.5, 0.7, 0.5, 7, 999, [3.14545868 9.89421351], 4.603002157267685
40, 0.5, 0.7, 0.5, 8, 999, [0.99802087 0.99604126], 3.918885012682285e-06
40, 0.5, 0.7, 0.5, 9, 999, [1.19489388 1.42845706], 0.038030639643170064
40, 0.5, 0.7, 0.5, 10, 999, [2.01484542 4.06034153], 1.029965901133525
40, 0.5, 0.7, 0.5, 11, 999, [1. 1.], 0.0
40, 0.5, 0.7, 0.5, 12, 999, [2.42935773 5.90427819], 2.0436881237163536
40, 0.5, 0.7, 0.5, 13, 999, [1.37046732 1.87951706], 0.13742462736960628
40, 0.5, 0.7, 0.5, 14, 999, [ 3.47880154 12.10408148], 6.14486564804651
40, 0.5, 0.7, 0.5, 15, 999, [1. 1.], 0.0
40, 0.5, 0.7, 0.5, 16, 999, [2.05666841 4.23229759], 1.117130213139814
40, 0.5, 0.7, 0.5, 17, 999, [1.49986097 2.25117785], 0.250115365823463
40, 0.5, 0.7, 0.5, 18, 999, [2.2639842  5.12749051], 1.5980042712099105
40, 0.5, 0.7, 0.5, 19, 999, [1. 1.], 1.2939290997887646e-27
40, 0.5, 0.7, 0.6, 0, 999, [ 3.26292209 10.64732082], 5.120859991206962
40, 0.5, 0.7, 0.6, 1, 999, [2.17677761 4.73908345], 1.3848577709308594
40, 0.5, 0.7, 0.6, 2, 651, [1.22853971 1.51013441], 0.052298393993061666
40, 0.5, 0.7, 0.6, 3, 999, [1.24571783 1.55181292], 0.06037725332301013
40, 0.5, 0.7, 0.6, 4, 999, [2.18811905 4.78965564], 1.4119475238595576
40, 0.5, 0.7, 0.6, 5, 835, [1. 1.], 0.0
40, 0.5, 0.7, 0.6, 6, 999, [2.8922223  8.36614443], 3.5806479508174287
40, 0.5, 0.7, 0.6, 7, 533, [1. 1.], 0.0
40, 0.5, 0.7, 0.6, 8, 470, [1.00000017 1.00000034], 2.904344348509044e-14
40, 0.5, 0.7, 0.6, 9, 290, [0.98876219 0.97759593], 0.0001265879937554136
40, 0.5, 0.7, 0.6, 10, 351, [1. 1.], 0.0
40, 0.5, 0.7, 0.6, 11, 212, [1. 1.], 6.157373451257564e-18
40, 0.5, 0.7, 0.6, 12, 414, [1. 1.], 0.0
40, 0.5, 0.7, 0.6, 13, 500, [1. 1.], 0.0
40, 0.5, 0.7, 0.6, 14, 999, [1.38971124 1.93268733], 0.15206806160012087
40, 0.5, 0.7, 0.6, 15, 999, [ 3.71742218 13.82015208], 7.384468762105388
40, 0.5, 0.7, 0.6, 16, 999, [2.03375252 4.13670081], 1.0686746881498816
40, 0.5, 0.7, 0.6, 17, 639, [1. 1.], 0.0
40, 0.5, 0.7, 0.6, 18, 421, [0.99299709 0.98602288], 4.9082103098961384e-05
40, 0.5, 0.7, 0.6, 19, 842, [1.13352065 1.28510641], 0.0178333974474898
40, 0.5, 0.7, 0.7, 0, 999, [3.08893979 9.5435878 ], 4.364085106526882
40, 0.5, 0.7, 0.7, 1, 353, [1. 1.], 7.876879676625613e-26
40, 0.5, 0.7, 0.7, 2, 559, [1.01280303 1.02580001], 0.0001640077346615311
40, 0.5, 0.7, 0.7, 3, 999, [ 4.05171072 16.41986179], 9.314164739766628
40, 0.5, 0.7, 0.7, 4, 999, [3.01555662 9.0969938 ], 4.0636327146880244
40, 0.5, 0.7, 0.7, 5, 999, [1.68329271 2.83506476], 0.4671418681406076
40, 0.5, 0.7, 0.7, 6, 999, [2.39344209 5.72868625], 1.9416823240437497
40, 0.5, 0.7, 0.7, 7, 178, [0.99999999 0.99999997], 2.4633863832621704e-16
40, 0.5, 0.7, 0.7, 8, 413, [1.00000325 1.00000646], 1.0859789701264048e-11
40, 0.5, 0.7, 0.7, 9, 343, [1.0050686  1.01018002], 2.572003470203911e-05
40, 0.5, 0.7, 0.7, 10, 678, [1.00172804 1.00346648], 2.9916237126507613e-06
40, 0.5, 0.7, 0.7, 11, 709, [1.04954758 1.1016317 ], 0.002455628234197079
40, 0.5, 0.7, 0.7, 12, 390, [1. 1.], 1.232595164407831e-32
40, 0.5, 0.7, 0.7, 13, 661, [1.01745503 1.03526436], 0.00030492429795384235
40, 0.5, 0.7, 0.7, 14, 999, [1.53655687 2.36256722], 0.28813669913822243
40, 0.5, 0.7, 0.7, 15, 208, [1.         0.99999999], 1.41727626762607e-17
40, 0.5, 0.7, 0.7, 16, 662, [1.03465682 1.07057698], 0.0012014826881008092
40, 0.5, 0.7, 0.7, 17, 215, [1. 1.], 1.2309961114287332e-22
40, 0.5, 0.7, 0.7, 18, 577, [1. 1.], 5.4357446750385345e-30
40, 0.5, 0.7, 0.7, 19, 999, [ 3.93668611 15.5008546 ], 8.625252298180428
40, 0.5, 0.7, 0.8, 0, 257, [1. 1.], 6.750436634557939e-20
40, 0.5, 0.7, 0.8, 1, 493, [1. 1.], 0.0
40, 0.5, 0.7, 0.8, 2, 999, [0.99997967 0.99995869], 4.569324444327913e-10
40, 0.5, 0.7, 0.8, 3, 395, [1.00000045 1.00000092], 2.3503081863099406e-13
40, 0.5, 0.7, 0.8, 4, 184, [0.99990529 0.99981126], 9.017427412173997e-09
40, 0.5, 0.7, 0.8, 5, 188, [1. 1.], 8.155689116085996e-22
40, 0.5, 0.7, 0.8, 6, 322, [1. 1.], 4.6756229586708557e-26
40, 0.5, 0.7, 0.8, 7, 730, [1. 1.], 3.0485191147538906e-20
40, 0.5, 0.7, 0.8, 8, 999, [1.00000415 1.0000085 ], 2.0986675724281836e-11
40, 0.5, 0.7, 0.8, 9, 374, [1. 1.], 1.5710963106801114e-23
40, 0.5, 0.7, 0.8, 10, 362, [1. 1.], 2.4960052079258577e-29
40, 0.5, 0.7, 0.8, 11, 405, [0.99999993 0.99999985], 5.285854079495812e-15
40, 0.5, 0.7, 0.8, 12, 526, [1.00000302 1.00000614], 1.0009089533776656e-11
40, 0.5, 0.7, 0.8, 13, 198, [0.99998826 0.99997616], 1.5069789108682704e-10
40, 0.5, 0.7, 0.8, 14, 302, [1.00000044 1.00000089], 1.9675567029737506e-13
40, 0.5, 0.7, 0.8, 15, 654, [1.00000581 1.00001165], 3.386893608006381e-11
40, 0.5, 0.7, 0.8, 16, 271, [1.00000003 1.00000006], 8.487946300085799e-16
40, 0.5, 0.7, 0.8, 17, 435, [1. 1.], 4.170694047356681e-24
40, 0.5, 0.7, 0.8, 18, 372, [1. 1.], 1.1691072689770946e-23
40, 0.5, 0.7, 0.8, 19, 148, [0.99999858 0.99999716], 2.0484699550621196e-12
40, 0.5, 0.7, 0.9, 0, 350, [1. 1.], 3.2588041209906303e-26
40, 0.5, 0.7, 0.9, 1, 249, [1. 1.], 3.26127443891533e-24
40, 0.5, 0.7, 0.9, 2, 261, [1. 1.], 1.403122407846268e-23
40, 0.5, 0.7, 0.9, 3, 398, [1.00000195 1.00000385], 4.103664431280715e-12
40, 0.5, 0.7, 0.9, 4, 330, [1. 1.], 8.450637726712267e-21
40, 0.5, 0.7, 0.9, 5, 323, [1.00003322 1.00006713], 1.1517354202541672e-09
40, 0.5, 0.7, 0.9, 6, 436, [1.00000032 1.00000063], 1.0344428249300051e-13
40, 0.5, 0.7, 0.9, 7, 576, [1.00000039 1.00000078], 1.565956743723864e-13
40, 0.5, 0.7, 0.9, 8, 335, [1. 1.], 1.6558449245573563e-26
40, 0.5, 0.7, 0.9, 9, 176, [1. 1.], 5.455437878777408e-19
40, 0.5, 0.7, 0.9, 10, 474, [1.00000096 1.00000191], 9.367685261830813e-13
40, 0.5, 0.7, 0.9, 11, 334, [1. 1.], 1.4440405786266559e-25
40, 0.5, 0.7, 0.9, 12, 999, [1.00019884 1.00039783], 3.9538876837443086e-08
40, 0.5, 0.7, 0.9, 13, 230, [1.00000252 1.00000506], 6.396215451512598e-12
40, 0.5, 0.7, 0.9, 14, 214, [1.         0.99999999], 3.403577384529795e-16
40, 0.5, 0.7, 0.9, 15, 395, [1.0000325  1.00006544], 1.075589322369399e-09
40, 0.5, 0.7, 0.9, 16, 139, [1. 1.], 1.1242487266799473e-17
40, 0.5, 0.7, 0.9, 17, 449, [1.00000261 1.00000507], 9.036832162538398e-12
40, 0.5, 0.7, 0.9, 18, 248, [1.00002083 1.00004172], 4.3431408750120694e-10
40, 0.5, 0.7, 0.9, 19, 202, [1. 1.], 8.11688634139702e-20
40, 0.5, 0.7, 1.0, 0, 106, [1.00000008 1.00000017], 7.226341843988438e-15
40, 0.5, 0.7, 1.0, 1, 185, [1.00000044 1.00000088], 1.9860527329647696e-13
40, 0.5, 0.7, 1.0, 2, 114, [0.9999958 0.9999916], 1.76434868935657e-11
40, 0.5, 0.7, 1.0, 3, 226, [1. 1.], 6.147067521873384e-19
40, 0.5, 0.7, 1.0, 4, 229, [0.99999985 0.9999997 ], 2.308710815818123e-14
40, 0.5, 0.7, 1.0, 5, 190, [1.00003834 1.00007687], 1.473360551822115e-09
40, 0.5, 0.7, 1.0, 6, 214, [1.00000084 1.00000166], 7.533352291120994e-13
40, 0.5, 0.7, 1.0, 7, 201, [1.000003   1.00000605], 9.26312886972671e-12
40, 0.5, 0.7, 1.0, 8, 648, [1.00000002 1.00000003], 2.2782930579539753e-16
40, 0.5, 0.7, 1.0, 9, 247, [1.00000668 1.00001341], 4.487821254240543e-11
40, 0.5, 0.7, 1.0, 10, 417, [1.00000016 1.00000029], 7.305047638051592e-14
40, 0.5, 0.7, 1.0, 11, 158, [0.99999807 0.99999613], 3.741965830553652e-12
40, 0.5, 0.7, 1.0, 12, 259, [0.99999999 0.99999998], 7.063293460899503e-17
40, 0.5, 0.7, 1.0, 13, 688, [1.00000001 1.00000002], 1.2748843610532006e-16
40, 0.5, 0.7, 1.0, 14, 400, [1.00000002 1.00000005], 5.325095368601803e-16
40, 0.5, 0.7, 1.0, 15, 200, [1.00000009 1.00000018], 1.2758374736669607e-14
40, 0.5, 0.7, 1.0, 16, 310, [1.00000042 1.00000083], 1.7920327196058033e-13
40, 0.5, 0.7, 1.0, 17, 310, [1. 1.], 4.303098516564903e-18
40, 0.5, 0.7, 1.0, 18, 221, [1.00000006 1.00000012], 4.066253657047699e-15
40, 0.5, 0.7, 1.0, 19, 317, [1. 1.], 0.0
40, 0.5, 0.7, 1.1, 0, 228, [1. 1.], 6.47637485898497e-20
40, 0.5, 0.7, 1.1, 1, 151, [0.99999891 0.99999789], 1.6506056659629952e-12
40, 0.5, 0.7, 1.1, 2, 171, [1.         1.00000001], 1.178462834719727e-16
40, 0.5, 0.7, 1.1, 3, 677, [1. 1.], 0.0
40, 0.5, 0.7, 1.1, 4, 203, [1.         0.99999999], 3.8483871963915894e-17
40, 0.5, 0.7, 1.1, 5, 297, [1. 1.], 0.0
40, 0.5, 0.7, 1.1, 6, 131, [0.99999913 0.99999829], 8.505203148798256e-13
40, 0.5, 0.7, 1.1, 7, 138, [1.00000001 1.00000002], 1.35718693907463e-16
40, 0.5, 0.7, 1.1, 8, 163, [1. 1.], 1.503310789095562e-20
40, 0.5, 0.7, 1.1, 9, 162, [0.99999993 0.99999986], 5.5522877979323196e-15
40, 0.5, 0.7, 1.1, 10, 159, [0.99999961 0.9999992 ], 1.7222487546968928e-13
40, 0.5, 0.7, 1.1, 11, 269, [0.99999981 0.99999961], 3.779198639253101e-14
40, 0.5, 0.7, 1.1, 12, 183, [0.99999995 0.99999989], 2.778811006819214e-15
40, 0.5, 0.7, 1.1, 13, 157, [0.99999983 0.99999965], 2.9828927813736077e-14
40, 0.5, 0.7, 1.1, 14, 149, [0.99999973 0.99999947], 7.624266901122649e-14
40, 0.5, 0.7, 1.1, 15, 194, [0.99999977 0.99999955], 1.0222196210570987e-13
40, 0.5, 0.7, 1.1, 16, 243, [1. 1.], 2.575265465311379e-18
40, 0.5, 0.7, 1.1, 17, 316, [1. 1.], 3.437754437837921e-21
40, 0.5, 0.7, 1.1, 18, 250, [1. 1.], 1.128951398725403e-17
40, 0.5, 0.7, 1.1, 19, 343, [1. 1.], 3.0814879110195774e-29
40, 0.5, 0.7, 1.2, 0, 203, [1. 1.], 1.6544795743881825e-17
40, 0.5, 0.7, 1.2, 1, 176, [1.00000001 1.00000001], 3.052893846623842e-17
40, 0.5, 0.7, 1.2, 2, 289, [1.00000477 1.0000095 ], 2.280705083638617e-11
40, 0.5, 0.7, 1.2, 3, 164, [1.00003161 1.00006336], 1.0012269444346798e-09
40, 0.5, 0.7, 1.2, 4, 100, [0.99999998 0.99999996], 4.159712295747228e-15
40, 0.5, 0.7, 1.2, 5, 229, [1.00000018 1.00000037], 3.342888486528921e-14
40, 0.5, 0.7, 1.2, 6, 757, [1. 1.], 0.0
40, 0.5, 0.7, 1.2, 7, 120, [0.99999966 0.99999933], 1.1239925997857166e-13
40, 0.5, 0.7, 1.2, 8, 182, [0.99999998 0.99999996], 3.2242090844695184e-16
40, 0.5, 0.7, 1.2, 9, 224, [1. 1.], 2.1210959043196947e-19
40, 0.5, 0.7, 1.2, 10, 608, [1. 1.], 0.0
40, 0.5, 0.7, 1.2, 11, 167, [1. 1.], 5.039638646312364e-20
40, 0.5, 0.7, 1.2, 12, 143, [1. 1.], 2.89855323789361e-18
40, 0.5, 0.7, 1.2, 13, 423, [1. 1.], 0.0
40, 0.5, 0.7, 1.2, 14, 152, [0.99999907 0.99999813], 9.040179576777179e-13
40, 0.5, 0.7, 1.2, 15, 643, [1. 1.], 0.0
40, 0.5, 0.7, 1.2, 16, 719, [1. 1.], 5.416281997392535e-27
40, 0.5, 0.7, 1.2, 17, 324, [0.99999999 0.99999998], 7.511929140424269e-17
40, 0.5, 0.7, 1.2, 18, 184, [1.         1.00000001], 6.729960489105811e-18
40, 0.5, 0.7, 1.2, 19, 120, [0.99999997 0.99999994], 7.646303930066598e-15
40, 0.5, 0.7, 1.3, 0, 119, [1.00000045 1.00000091], 2.0521631670189712e-13
40, 0.5, 0.7, 1.3, 1, 189, [0.99999997 0.99999995], 7.905822011759449e-16
40, 0.5, 0.7, 1.3, 2, 348, [1. 1.], 0.0
40, 0.5, 0.7, 1.3, 3, 153, [0.99999931 0.99999862], 4.762210380275896e-13
40, 0.5, 0.7, 1.3, 4, 119, [1.00000127 1.00000265], 2.9025940714072945e-12
40, 0.5, 0.7, 1.3, 5, 271, [1.00000053 1.00000106], 2.7813566081657566e-13
40, 0.5, 0.7, 1.3, 6, 233, [1. 1.], 4.887349401205417e-19
40, 0.5, 0.7, 1.3, 7, 135, [1.00001007 1.00002072], 1.353846974023464e-10
40, 0.5, 0.7, 1.3, 8, 124, [1.00000008 1.00000016], 7.414487037761128e-15
40, 0.5, 0.7, 1.3, 9, 138, [0.99999999 0.99999998], 9.350330716236821e-17
40, 0.5, 0.7, 1.3, 10, 257, [1. 1.], 1.5561513950648866e-28
40, 0.5, 0.7, 1.3, 11, 501, [1. 1.], 4.930380657631324e-32
40, 0.5, 0.7, 1.3, 12, 135, [1.         1.00000001], 4.580195475108196e-17
40, 0.5, 0.7, 1.3, 13, 124, [1.00000021 1.00000042], 4.436236277832228e-14
40, 0.5, 0.7, 1.3, 14, 111, [0.99999937 0.99999875], 4.0220904161708e-13
40, 0.5, 0.7, 1.3, 15, 595, [1. 1.], 0.0
40, 0.5, 0.7, 1.3, 16, 123, [1.00000004 1.00000007], 1.316589058246372e-15
40, 0.5, 0.7, 1.3, 17, 334, [1. 1.], 2.0302160002027728e-25
40, 0.5, 0.7, 1.3, 18, 239, [1. 1.], 3.9766478232191205e-27
40, 0.5, 0.7, 1.3, 19, 522, [1. 1.], 0.0
40, 0.5, 0.7, 1.4, 0, 151, [0.99999961 0.99999921], 1.5480870482656884e-13
40, 0.5, 0.7, 1.4, 1, 267, [1. 1.], 1.885240745414969e-26
40, 0.5, 0.7, 1.4, 2, 431, [1. 1.], 0.0
40, 0.5, 0.7, 1.4, 3, 189, [1. 1.], 1.22835687715413e-19
40, 0.5, 0.7, 1.4, 4, 133, [0.99999999 0.99999999], 3.1233841785981955e-17
40, 0.5, 0.7, 1.4, 5, 144, [1.         0.99999999], 8.930972776616208e-16
40, 0.5, 0.7, 1.4, 6, 292, [1. 1.], 8.443697844341256e-20
40, 0.5, 0.7, 1.4, 7, 160, [1. 1.], 5.553741465193e-18
40, 0.5, 0.7, 1.4, 8, 520, [1. 1.], 0.0
40, 0.5, 0.7, 1.4, 9, 178, [1. 1.], 2.077967863015297e-18
40, 0.5, 0.7, 1.4, 10, 238, [1. 1.], 5.470368187742608e-18
40, 0.5, 0.7, 1.4, 11, 133, [0.99999987 0.99999973], 1.7876071286986618e-14
40, 0.5, 0.7, 1.4, 12, 113, [0.99999923 0.99999846], 5.959775704515894e-13
40, 0.5, 0.7, 1.4, 13, 213, [0.99999996 0.99999992], 1.7103810173382042e-15
40, 0.5, 0.7, 1.4, 14, 251, [1.00000002 1.00000004], 5.66839749915257e-16
40, 0.5, 0.7, 1.4, 15, 272, [1.00000003 1.00000006], 8.848396562196743e-16
40, 0.5, 0.7, 1.4, 16, 305, [1. 1.], 3.5516807046057995e-18
40, 0.5, 0.7, 1.4, 17, 129, [1.00000008 1.00000015], 7.08455235900143e-15
40, 0.5, 0.7, 1.4, 18, 251, [1. 1.], 6.662631424999437e-23
40, 0.5, 0.7, 1.4, 19, 152, [0.99999994 0.99999988], 3.569754929453201e-15
40, 0.5, 0.7, 1.5, 0, 265, [1.         0.99999999], 1.2917168159278373e-17
40, 0.5, 0.7, 1.5, 1, 189, [1.00000081 1.00000165], 7.371780406056346e-13
40, 0.5, 0.7, 1.5, 2, 179, [1.00000016 1.00000032], 2.914627331805954e-14
40, 0.5, 0.7, 1.5, 3, 256, [1. 1.], 1.7307497820022268e-24
40, 0.5, 0.7, 1.5, 4, 214, [1. 1.], 9.90462384896968e-20
40, 0.5, 0.7, 1.5, 5, 145, [0.99999976 0.99999952], 5.635998234258609e-14
40, 0.5, 0.7, 1.5, 6, 142, [1.00000015 1.00000029], 2.1779252047956283e-14
40, 0.5, 0.7, 1.5, 7, 186, [0.99999998 0.99999996], 3.328012382253882e-16
40, 0.5, 0.7, 1.5, 8, 181, [1.00000017 1.00000036], 7.340283444415752e-14
40, 0.5, 0.7, 1.5, 9, 520, [1. 1.], 5.0779788305555615e-23
40, 0.5, 0.7, 1.5, 10, 305, [1. 1.], 9.663546088957395e-30
40, 0.5, 0.7, 1.5, 11, 323, [1. 1.], 0.0
40, 0.5, 0.7, 1.5, 12, 439, [1. 1.], 0.0
40, 0.5, 0.7, 1.5, 13, 332, [1. 1.], 4.930380657631324e-32
40, 0.5, 0.7, 1.5, 14, 245, [1. 1.], 2.9338846400817396e-27
40, 0.5, 0.7, 1.5, 15, 202, [1. 1.], 3.923878037551874e-20
40, 0.5, 0.7, 1.5, 16, 209, [1. 1.], 2.6204669617105513e-21
40, 0.5, 0.7, 1.5, 17, 329, [1. 1.], 2.2801496041512565e-21
40, 0.5, 0.7, 1.5, 18, 242, [1. 1.], 1.5349854842749916e-20
40, 0.5, 0.7, 1.5, 19, 193, [1.00000006 1.00000012], 9.297000302327133e-15
40, 0.5, 0.7, 1.6, 0, 349, [1. 1.], 2.7949529961072156e-22
40, 0.5, 0.7, 1.6, 1, 266, [1. 1.], 7.604619126330554e-28
40, 0.5, 0.7, 1.6, 2, 183, [1.00000003 1.00000005], 1.0638729113590996e-15
40, 0.5, 0.7, 1.6, 3, 606, [1. 1.], 0.0
40, 0.5, 0.7, 1.6, 4, 605, [1. 1.], 0.0
40, 0.5, 0.7, 1.6, 5, 534, [1. 1.], 0.0
40, 0.5, 0.7, 1.6, 6, 130, [1.00000016 1.00000032], 2.6390193982516436e-14
40, 0.5, 0.7, 1.6, 7, 600, [1. 1.], 0.0
40, 0.5, 0.7, 1.6, 8, 220, [1. 1.], 3.5228388576442e-20
40, 0.5, 0.7, 1.6, 9, 234, [1. 1.], 1.7337786627516295e-24
40, 0.5, 0.7, 1.6, 10, 272, [1.00000006 1.00000012], 3.867918825038015e-15
40, 0.5, 0.7, 1.6, 11, 536, [1. 1.], 0.0
40, 0.5, 0.7, 1.6, 12, 189, [1.00000185 1.00000362], 4.054404470418316e-12
40, 0.5, 0.7, 1.6, 13, 118, [1.00000076 1.00000152], 5.833855186848145e-13
40, 0.5, 0.7, 1.6, 14, 263, [0.99999978 0.99999954], 9.098757200843795e-14
40, 0.5, 0.7, 1.6, 15, 251, [1. 1.], 6.270569053940314e-27
40, 0.5, 0.7, 1.6, 16, 145, [1.00000013 1.00000025], 1.65625894097423e-14
40, 0.5, 0.7, 1.6, 17, 174, [0.99999999 0.99999998], 6.589466187534738e-17
40, 0.5, 0.7, 1.6, 18, 294, [1. 1.], 2.8398992587956425e-29
40, 0.5, 0.7, 1.6, 19, 149, [1.00000013 1.00000025], 1.5858847887951908e-14
40, 0.5, 0.7, 1.7, 0, 215, [0.99999998 0.99999997], 2.836464070211832e-16
40, 0.5, 0.7, 1.7, 1, 147, [1.         1.00000002], 4.317766366478401e-14
40, 0.5, 0.7, 1.7, 2, 159, [1. 1.], 2.97304424168201e-19
40, 0.5, 0.7, 1.7, 3, 543, [1. 1.], 0.0
40, 0.5, 0.7, 1.7, 4, 138, [1. 1.], 2.4428629567894324e-17
40, 0.5, 0.7, 1.7, 5, 176, [1. 1.], 7.326739404346595e-19
40, 0.5, 0.7, 1.7, 6, 116, [0.99999964 0.99999927], 1.3298764968805643e-13
40, 0.5, 0.7, 1.7, 7, 130, [1.00000021 1.00000041], 5.346795976612587e-14
40, 0.5, 0.7, 1.7, 8, 132, [1.00000005 1.00000011], 2.827274790793883e-15
40, 0.5, 0.7, 1.7, 9, 117, [1.00000006 1.00000012], 3.601391926002052e-15
40, 0.5, 0.7, 1.7, 10, 192, [1.00000001 1.00000001], 9.009727208774536e-17
40, 0.5, 0.7, 1.7, 11, 160, [1.00000007 1.00000013], 5.023626980228638e-15
40, 0.5, 0.7, 1.7, 12, 176, [0.99999519 0.99999039], 2.3131490127024966e-11
40, 0.5, 0.7, 1.7, 13, 154, [0.99999991 0.99999982], 7.954257977602721e-15
40, 0.5, 0.7, 1.7, 14, 478, [1. 1.], 0.0
40, 0.5, 0.7, 1.7, 15, 152, [1. 1.], 2.8498627598755446e-18
40, 0.5, 0.7, 1.7, 16, 124, [1.         1.00000001], 9.779307314215086e-16
40, 0.5, 0.7, 1.7, 17, 189, [1. 1.], 1.232278849210309e-20
40, 0.5, 0.7, 1.7, 18, 133, [1.00000002 1.00000003], 3.2202985226735176e-16
40, 0.5, 0.7, 1.7, 19, 140, [0.99999999 0.99999999], 4.975777161869669e-17
40, 0.5, 0.7, 1.8, 0, 219, [1.         1.00000001], 4.25405238055788e-17
40, 0.5, 0.7, 1.8, 1, 275, [1. 1.], 8.526746884594182e-23
40, 0.5, 0.7, 1.8, 2, 224, [1. 1.], 7.566501865358721e-23
40, 0.5, 0.7, 1.8, 3, 134, [1.00000386 1.0000077 ], 1.4877484191878912e-11
40, 0.5, 0.7, 1.8, 4, 223, [1.00000002 1.00000003], 2.864440863959222e-16
40, 0.5, 0.7, 1.8, 5, 150, [0.99999999 1.        ], 6.188793078970515e-14
40, 0.5, 0.7, 1.8, 6, 135, [0.99999981 0.99999963], 3.513418661935413e-14
40, 0.5, 0.7, 1.8, 7, 123, [1.00000004 1.00000003], 1.4928983617569247e-13
40, 0.5, 0.7, 1.8, 8, 278, [1. 1.], 1.8493648995850438e-23
40, 0.5, 0.7, 1.8, 9, 108, [0.99999985 0.99999969], 4.035660598045018e-14
40, 0.5, 0.7, 1.8, 10, 144, [1. 1.], 4.748498416103383e-18
40, 0.5, 0.7, 1.8, 11, 285, [1. 1.], 1.2661710566863003e-27
40, 0.5, 0.7, 1.8, 12, 188, [1.00000012 1.00000024], 1.4503180773671767e-14
40, 0.5, 0.7, 1.8, 13, 137, [1.00000049 1.00000098], 2.4432623632874777e-13
40, 0.5, 0.7, 1.8, 14, 177, [1. 1.], 6.321647797553375e-25
40, 0.5, 0.7, 1.8, 15, 253, [1. 1.], 9.416009055729544e-25
40, 0.5, 0.7, 1.8, 16, 132, [1.00000002 1.00000005], 8.076320148308386e-15
40, 0.5, 0.7, 1.8, 17, 204, [0.99999997 0.99999993], 1.4614528231484922e-15
40, 0.5, 0.7, 1.8, 18, 198, [1.00000005 1.00000011], 2.9280216564095338e-15
40, 0.5, 0.7, 1.8, 19, 194, [1.00000051 1.00000103], 2.64795615536243e-13
40, 0.5, 0.7, 1.9, 0, 633, [1. 1.], 0.0
40, 0.5, 0.7, 1.9, 1, 469, [1. 1.], 0.0
40, 0.5, 0.7, 1.9, 2, 162, [1. 1.], 2.0305376652309297e-18
40, 0.5, 0.7, 1.9, 3, 371, [1. 1.], 2.6527982408122186e-21
40, 0.5, 0.7, 1.9, 4, 253, [1.         0.99999999], 4.8823741170243046e-17
40, 0.5, 0.7, 1.9, 5, 342, [1. 1.], 0.0
40, 0.5, 0.7, 1.9, 6, 426, [1. 1.], 1.1514652699743934e-24
40, 0.5, 0.7, 1.9, 7, 215, [1.00000133 1.00000268], 1.8285501203611235e-12
40, 0.5, 0.7, 1.9, 8, 214, [1.00000003 1.00000005], 7.957166154322736e-16
40, 0.5, 0.7, 1.9, 9, 154, [1.00000006 1.00000012], 3.861181427409505e-15
40, 0.5, 0.7, 1.9, 10, 381, [1. 1.], 3.3103884085306882e-21
40, 0.5, 0.7, 1.9, 11, 118, [0.99999998 0.99999995], 5.988729806993659e-16
40, 0.5, 0.7, 1.9, 12, 228, [0.99999998 0.99999995], 5.334228784902472e-16
40, 0.5, 0.7, 1.9, 13, 171, [0.99999999 0.99999997], 1.5945409663722042e-16
40, 0.5, 0.7, 1.9, 14, 123, [1.00000016 1.00000031], 2.4546838444043456e-14
40, 0.5, 0.7, 1.9, 15, 160, [1.00000005 1.00000009], 2.3018499278856537e-15
40, 0.5, 0.7, 1.9, 16, 255, [1.00000003 1.00000006], 9.253595791759139e-16
40, 0.5, 0.7, 1.9, 17, 314, [1. 1.], 4.437342591868191e-31
40, 0.5, 0.7, 1.9, 18, 142, [1.00000008 1.00000016], 7.92706926166227e-15
40, 0.5, 0.7, 1.9, 19, 416, [1. 1.], 6.520428419717426e-30
40, 0.5, 0.7, 2.0, 0, 368, [1. 1.], 3.4159649348332864e-27
40, 0.5, 0.7, 2.0, 1, 151, [1.00000003 1.00000005], 9.327362610819895e-16
40, 0.5, 0.7, 2.0, 2, 134, [1.00000014 1.00000028], 2.2201474818685088e-14
40, 0.5, 0.7, 2.0, 3, 287, [0.99999997 0.99999995], 7.30180966900426e-16
40, 0.5, 0.7, 2.0, 4, 167, [0.99999995 0.99999991], 2.038392066872129e-15
40, 0.5, 0.7, 2.0, 5, 182, [0.99999995 0.99999991], 2.2003505710387403e-15
40, 0.5, 0.7, 2.0, 6, 472, [1. 1.], 8.332343311396937e-30
40, 0.5, 0.7, 2.0, 7, 188, [1. 1.], 1.9072840503806536e-17
40, 0.5, 0.7, 2.0, 8, 222, [0.99999996 0.99999991], 1.895882275162481e-15
40, 0.5, 0.7, 2.0, 9, 200, [1. 1.], 8.473103522130774e-24
